index,Location,RainTomorrow
104845,Launceston,1
15349,NorahHead,0
36595,Tuggeranong,0
47732,MelbourneAirport,0
18624,Richmond,0
6104,Cobar,0
19244,Richmond,0
22064,Sydney,0
31630,Wollongong,0
76927,Adelaide,0
23901,SydneyAirport,1
76187,Adelaide,0
81817,Nuriootpa,0
76046,Adelaide,1
7719,CoffsHarbour,1
102231,Hobart,0
36385,Tuggeranong,0
100694,Hobart,1
77893,Adelaide,0
60149,Watsonia,0
80785,MountGambier,1
88422,Witchcliffe,1
93493,PerthAirport,0
17676,NorfolkIsland,0
32907,Wollongong,0
96489,Perth,1
10924,Moree,0
93973,PerthAirport,0
71898,GoldCoast,1
56849,Portland,1
96527,Perth,0
85734,Woomera,0
47993,MelbourneAirport,0
79941,MountGambier,0
57707,Portland,1
41710,Bendigo,0
86267,Woomera,0
86173,Woomera,0
101907,Hobart,0
89157,Witchcliffe,1
30395,Williamtown,0
65637,Brisbane,0
28577,Williamtown,0
19037,Richmond,0
10502,Moree,0
48392,MelbourneAirport,0
1921,Albury,0
79068,MountGambier,0
40636,Ballarat,0
111342,Katherine,1
94683,PerthAirport,0
27716,WaggaWagga,0
33417,Canberra,0
17201,NorfolkIsland,0
30919,Wollongong,0
68168,Cairns,1
63095,Dartmoor,1
73429,Townsville,0
3595,BadgerysCreek,0
92325,PerthAirport,0
30910,Wollongong,0
42235,Bendigo,0
10092,CoffsHarbour,1
25027,SydneyAirport,1
30472,Williamtown,0
30579,Williamtown,0
15896,NorfolkIsland,0
16947,NorfolkIsland,1
429,Albury,0
89685,PearceRAAF,0
35406,Canberra,0
15234,NorahHead,1
71263,GoldCoast,0
26079,WaggaWagga,0
28389,WaggaWagga,0
48742,MelbourneAirport,0
7049,Cobar,0
6020,Cobar,0
81074,MountGambier,0
33010,Wollongong,0
90875,PearceRAAF,1
10457,Moree,1
36966,Tuggeranong,1
44561,Sale,0
94759,PerthAirport,0
102353,Hobart,1
46901,MelbourneAirport,0
21679,Sydney,0
19428,Richmond,0
2175,Albury,0
64297,Brisbane,1
101219,Hobart,1
85034,Woomera,0
20579,Sydney,0
60344,Watsonia,1
1367,Albury,1
51578,Melbourne,0
3221,BadgerysCreek,1
75270,Townsville,1
23612,SydneyAirport,0
71270,GoldCoast,1
111136,Katherine,0
44105,Sale,0
9977,CoffsHarbour,1
67835,Cairns,1
58416,Portland,0
62200,Dartmoor,1
48267,MelbourneAirport,0
71976,GoldCoast,0
32336,Wollongong,1
94215,PerthAirport,0
25338,SydneyAirport,0
39310,Ballarat,0
74001,Townsville,1
99265,Walpole,1
12984,NorahHead,0
10834,Moree,0
60891,Watsonia,1
61721,Watsonia,1
71592,GoldCoast,0
12750,NorahHead,0
106027,AliceSprings,0
76063,Adelaide,0
77902,Adelaide,0
10849,Moree,0
44234,Sale,1
67321,Cairns,0
74437,Townsville,0
47901,MelbourneAirport,1
50080,Melbourne,1
108169,Darwin,0
7189,Cobar,0
30107,Williamtown,0
81360,MountGambier,0
17170,NorfolkIsland,1
112308,Uluru,0
110671,Darwin,1
566,Albury,1
11956,Moree,0
109458,Darwin,0
10613,Moree,0
95489,Perth,1
77813,Adelaide,0
12265,Moree,0
20211,Richmond,0
66777,Brisbane,0
72358,GoldCoast,1
94899,Perth,1
77680,Adelaide,0
100991,Hobart,0
61305,Watsonia,0
74470,Townsville,0
32771,Wollongong,1
56119,Nhil,0
39542,Ballarat,0
64893,Brisbane,0
74401,Townsville,0
106882,AliceSprings,0
42749,Bendigo,0
24448,SydneyAirport,0
3672,BadgerysCreek,0
13668,NorahHead,0
55380,Nhil,0
21239,Sydney,0
84010,Nuriootpa,0
64642,Brisbane,0
105626,AliceSprings,0
5171,Cobar,1
69233,Cairns,1
98068,Walpole,0
80562,MountGambier,0
103319,Hobart,0
80301,MountGambier,0
79882,MountGambier,0
6947,Cobar,1
29226,Williamtown,0
39445,Ballarat,0
86660,Woomera,0
62548,Dartmoor,0
54321,Mildura,0
24960,SydneyAirport,0
89871,PearceRAAF,0
55797,Nhil,0
99967,Walpole,1
92227,PerthAirport,0
47311,MelbourneAirport,1
6175,Cobar,0
29877,Williamtown,0
100678,Hobart,1
19835,Richmond,0
67032,Brisbane,0
67234,Cairns,1
61628,Watsonia,1
11129,Moree,0
74893,Townsville,0
110062,Darwin,0
28640,Williamtown,0
32853,Wollongong,0
82031,Nuriootpa,0
63584,Dartmoor,0
101656,Hobart,1
25076,SydneyAirport,0
5767,Cobar,1
30396,Williamtown,1
26757,WaggaWagga,0
93020,PerthAirport,0
8350,CoffsHarbour,0
32975,Wollongong,0
54165,Mildura,1
74156,Townsville,0
95977,Perth,0
33586,Canberra,0
8384,CoffsHarbour,1
50291,Melbourne,0
106405,AliceSprings,0
53305,Mildura,0
79959,MountGambier,0
8862,CoffsHarbour,0
93972,PerthAirport,0
86821,Woomera,0
2272,Albury,0
10293,Moree,0
45335,Sale,0
35554,Canberra,0
95413,Perth,0
75707,Townsville,0
79669,MountGambier,0
25921,WaggaWagga,0
36159,Tuggeranong,1
110781,Darwin,0
99742,Walpole,0
35162,Canberra,0
32928,Wollongong,0
80581,MountGambier,0
64708,Brisbane,0
43708,Bendigo,1
41712,Bendigo,0
90604,PearceRAAF,0
17115,NorfolkIsland,1
23715,SydneyAirport,0
78105,Adelaide,0
62264,Dartmoor,1
56169,Nhil,0
6713,Cobar,0
72890,GoldCoast,0
78264,Adelaide,0
21973,Sydney,0
12835,NorahHead,0
54831,Nhil,0
23165,SydneyAirport,0
52894,Mildura,0
67090,Brisbane,0
19814,Richmond,0
686,Albury,0
6560,Cobar,0
23963,SydneyAirport,0
15539,NorfolkIsland,0
76550,Adelaide,1
88884,Witchcliffe,0
99103,Walpole,1
24038,SydneyAirport,0
79422,MountGambier,1
72419,GoldCoast,1
82665,Nuriootpa,0
8775,CoffsHarbour,0
70156,GoldCoast,1
88344,Witchcliffe,0
40035,Ballarat,1
106508,AliceSprings,0
943,Albury,0
38221,Tuggeranong,0
68752,Cairns,0
110706,Darwin,1
106198,AliceSprings,0
37392,Tuggeranong,0
73425,Townsville,1
48060,MelbourneAirport,0
74114,Townsville,0
18279,NorfolkIsland,0
26290,WaggaWagga,0
57606,Portland,0
20708,Sydney,0
47965,MelbourneAirport,0
102718,Hobart,0
97140,Perth,0
100210,Walpole,0
28262,WaggaWagga,0
66883,Brisbane,0
47568,MelbourneAirport,0
62943,Dartmoor,0
38772,Ballarat,0
39948,Ballarat,0
4571,BadgerysCreek,0
73897,Townsville,0
43388,Bendigo,0
16267,NorfolkIsland,0
98494,Walpole,0
93797,PerthAirport,0
13108,NorahHead,0
22665,Sydney,0
92839,PerthAirport,0
88748,Witchcliffe,1
69519,Cairns,0
76166,Adelaide,0
45949,Sale,1
20350,Richmond,1
38517,Ballarat,0
48945,MelbourneAirport,0
87777,Witchcliffe,1
60032,Watsonia,0
36405,Tuggeranong,0
52624,Mildura,0
87454,Witchcliffe,0
32490,Wollongong,0
35347,Canberra,0
68298,Cairns,1
39375,Ballarat,0
88687,Witchcliffe,1
103685,Launceston,0
7479,Cobar,0
22661,Sydney,0
8247,CoffsHarbour,1
33142,Wollongong,0
56374,Portland,1
78636,MountGambier,0
102595,Hobart,0
85667,Woomera,0
13130,NorahHead,0
12270,Moree,0
58539,Portland,0
20655,Sydney,0
45646,Sale,0
64625,Brisbane,1
88416,Witchcliffe,0
108633,Darwin,1
71211,GoldCoast,1
24049,SydneyAirport,0
85575,Woomera,0
90115,PearceRAAF,1
65110,Brisbane,1
59751,Watsonia,0
83486,Nuriootpa,0
106296,AliceSprings,0
71073,GoldCoast,1
67010,Brisbane,0
37102,Tuggeranong,0
45625,Sale,0
9604,CoffsHarbour,0
93378,PerthAirport,1
17027,NorfolkIsland,0
8753,CoffsHarbour,0
62412,Dartmoor,0
82723,Nuriootpa,0
83352,Nuriootpa,0
109819,Darwin,0
73134,Townsville,0
5969,Cobar,0
995,Albury,0
73544,Townsville,0
83779,Nuriootpa,0
79939,MountGambier,0
10957,Moree,0
79364,MountGambier,1
96284,Perth,0
108582,Darwin,1
94441,PerthAirport,1
6981,Cobar,0
52880,Mildura,0
87875,Witchcliffe,1
83069,Nuriootpa,0
97404,Perth,0
84341,Woomera,0
8001,CoffsHarbour,0
47794,MelbourneAirport,0
83523,Nuriootpa,0
54843,Nhil,0
16018,NorfolkIsland,0
35946,Canberra,0
30468,Williamtown,0
90355,PearceRAAF,1
89858,PearceRAAF,0
105794,AliceSprings,0
85258,Woomera,0
18937,Richmond,0
10657,Moree,0
52083,Mildura,0
90186,PearceRAAF,1
86026,Woomera,1
6610,Cobar,1
110547,Darwin,1
36598,Tuggeranong,0
84546,Woomera,1
68884,Cairns,1
54046,Mildura,0
76112,Adelaide,1
8539,CoffsHarbour,1
100848,Hobart,0
34599,Canberra,0
85150,Woomera,0
106106,AliceSprings,0
82577,Nuriootpa,0
87851,Witchcliffe,0
103437,Launceston,0
41860,Bendigo,0
25120,SydneyAirport,1
40547,Ballarat,1
24682,SydneyAirport,0
526,Albury,0
110015,Darwin,0
91695,PearceRAAF,0
23131,SydneyAirport,0
47273,MelbourneAirport,0
37388,Tuggeranong,0
100046,Walpole,1
63895,Dartmoor,1
54963,Nhil,0
89523,PearceRAAF,1
75925,Adelaide,0
18523,Richmond,0
35985,Canberra,0
72273,GoldCoast,0
4572,BadgerysCreek,0
62135,Dartmoor,1
71913,GoldCoast,0
97511,Perth,0
48288,MelbourneAirport,0
45599,Sale,1
39182,Ballarat,0
89305,Witchcliffe,0
34798,Canberra,0
4665,BadgerysCreek,0
98487,Walpole,0
80423,MountGambier,1
62357,Dartmoor,0
48898,MelbourneAirport,0
8774,CoffsHarbour,0
110828,Katherine,1
60369,Watsonia,0
90757,PearceRAAF,0
18328,NorfolkIsland,1
25248,SydneyAirport,0
20293,Richmond,0
23602,SydneyAirport,1
105748,AliceSprings,0
65956,Brisbane,0
817,Albury,0
2745,BadgerysCreek,0
103814,Launceston,0
31457,Wollongong,1
59815,Watsonia,0
81469,Nuriootpa,0
1988,Albury,0
33312,Wollongong,1
106828,AliceSprings,0
11245,Moree,0
24798,SydneyAirport,0
31161,Wollongong,0
97312,Perth,0
54478,Mildura,1
103995,Launceston,0
23265,SydneyAirport,0
97316,Perth,0
110549,Darwin,0
3636,BadgerysCreek,0
69968,Cairns,0
76727,Adelaide,1
85214,Woomera,0
7641,CoffsHarbour,0
72687,GoldCoast,0
25052,SydneyAirport,0
62685,Dartmoor,0
107682,AliceSprings,0
25509,SydneyAirport,1
40168,Ballarat,0
104087,Launceston,0
102400,Hobart,0
112220,Uluru,0
93278,PerthAirport,0
67857,Cairns,0
15493,NorahHead,0
14566,NorahHead,1
96451,Perth,0
18975,Richmond,1
23589,SydneyAirport,0
56892,Portland,0
85702,Woomera,0
61555,Watsonia,1
29440,Williamtown,0
28798,Williamtown,0
21016,Sydney,0
51484,Melbourne,0
83618,Nuriootpa,0
790,Albury,1
71222,GoldCoast,1
112674,Uluru,0
36925,Tuggeranong,0
41181,Ballarat,0
49300,MelbourneAirport,0
2643,BadgerysCreek,0
14393,NorahHead,1
14454,NorahHead,1
106468,AliceSprings,0
15574,NorfolkIsland,0
76758,Adelaide,0
16070,NorfolkIsland,1
112656,Uluru,0
48462,MelbourneAirport,0
48852,MelbourneAirport,0
111188,Katherine,0
21179,Sydney,0
27642,WaggaWagga,0
84791,Woomera,1
58144,Portland,0
43489,Bendigo,1
12923,NorahHead,0
65319,Brisbane,0
55579,Nhil,1
62035,Dartmoor,1
31625,Wollongong,0
60724,Watsonia,0
69861,Cairns,0
67077,Brisbane,0
91068,PearceRAAF,0
65765,Brisbane,0
88345,Witchcliffe,0
15268,NorahHead,0
34872,Canberra,0
71366,GoldCoast,0
64578,Brisbane,0
22921,SydneyAirport,0
39490,Ballarat,1
56629,Portland,0
23016,SydneyAirport,0
4530,BadgerysCreek,0
26013,WaggaWagga,0
93478,PerthAirport,0
95414,Perth,0
86345,Woomera,0
92152,PerthAirport,0
15141,NorahHead,0
63541,Dartmoor,0
2482,BadgerysCreek,0
95327,Perth,0
48338,MelbourneAirport,0
80653,MountGambier,1
79874,MountGambier,0
102838,Hobart,0
61766,Watsonia,0
29982,Williamtown,0
72260,GoldCoast,0
22840,SydneyAirport,1
11873,Moree,0
54207,Mildura,0
100407,Hobart,0
80290,MountGambier,0
76997,Adelaide,1
39750,Ballarat,0
22438,Sydney,0
46987,MelbourneAirport,0
21905,Sydney,1
56713,Portland,0
65715,Brisbane,1
75271,Townsville,1
53151,Mildura,0
105552,AliceSprings,0
77861,Adelaide,1
60682,Watsonia,0
48026,MelbourneAirport,0
80088,MountGambier,1
109688,Darwin,0
29497,Williamtown,0
41527,Bendigo,1
70868,GoldCoast,0
84907,Woomera,0
98827,Walpole,0
86624,Woomera,0
28655,Williamtown,0
100296,Walpole,1
54175,Mildura,0
17315,NorfolkIsland,0
42121,Bendigo,0
40854,Ballarat,1
1221,Albury,0
33902,Canberra,0
112374,Uluru,0
88855,Witchcliffe,0
69128,Cairns,0
56597,Portland,0
11867,Moree,0
94533,PerthAirport,0
62670,Dartmoor,0
75955,Adelaide,0
47480,MelbourneAirport,0
11672,Moree,0
82045,Nuriootpa,1
7968,CoffsHarbour,1
85850,Woomera,0
57488,Portland,0
24763,SydneyAirport,0
5087,Cobar,0
94552,PerthAirport,0
99882,Walpole,0
93571,PerthAirport,0
105942,AliceSprings,0
89542,PearceRAAF,0
110173,Darwin,0
58318,Portland,1
50860,Melbourne,0
57951,Portland,0
96553,Perth,0
104194,Launceston,0
35297,Canberra,0
15669,NorfolkIsland,1
76381,Adelaide,0
62276,Dartmoor,0
90465,PearceRAAF,0
39938,Ballarat,1
91411,PearceRAAF,0
84814,Woomera,0
30644,Wollongong,0
85390,Woomera,0
53796,Mildura,0
36466,Tuggeranong,0
87115,Witchcliffe,0
23500,SydneyAirport,1
5885,Cobar,0
60979,Watsonia,0
100022,Walpole,1
15503,NorahHead,1
98559,Walpole,1
90862,PearceRAAF,0
110429,Darwin,0
36489,Tuggeranong,0
101355,Hobart,1
61261,Watsonia,0
28069,WaggaWagga,0
21042,Sydney,0
80014,MountGambier,0
93643,PerthAirport,0
47438,MelbourneAirport,1
105006,AliceSprings,0
46817,MelbourneAirport,0
45255,Sale,0
17248,NorfolkIsland,1
97115,Perth,0
30485,Williamtown,1
9908,CoffsHarbour,0
4901,Cobar,0
74601,Townsville,0
45089,Sale,0
38399,Tuggeranong,0
107494,AliceSprings,0
26227,WaggaWagga,0
82819,Nuriootpa,0
26351,WaggaWagga,1
36882,Tuggeranong,0
10451,Moree,1
87339,Witchcliffe,0
19552,Richmond,0
32318,Wollongong,0
88978,Witchcliffe,0
91268,PearceRAAF,0
92140,PerthAirport,0
52425,Mildura,0
40177,Ballarat,0
43516,Bendigo,1
107663,AliceSprings,0
42758,Bendigo,1
36369,Tuggeranong,0
71964,GoldCoast,0
42827,Bendigo,0
3550,BadgerysCreek,0
65862,Brisbane,0
18517,Richmond,0
62129,Dartmoor,0
102681,Hobart,1
61451,Watsonia,0
14908,NorahHead,0
13832,NorahHead,1
96000,Perth,0
109393,Darwin,0
112390,Uluru,0
87189,Witchcliffe,0
96449,Perth,0
38931,Ballarat,0
16925,NorfolkIsland,0
85683,Woomera,0
61404,Watsonia,0
95416,Perth,0
70634,GoldCoast,0
57928,Portland,0
35417,Canberra,0
22958,SydneyAirport,0
88592,Witchcliffe,0
15796,NorfolkIsland,0
12860,NorahHead,0
2140,Albury,0
48255,MelbourneAirport,1
13109,NorahHead,0
53908,Mildura,0
103823,Launceston,0
50027,Melbourne,0
106425,AliceSprings,0
63736,Dartmoor,0
57380,Portland,1
107315,AliceSprings,0
1515,Albury,1
82251,Nuriootpa,0
28567,Williamtown,0
82462,Nuriootpa,0
56994,Portland,0
97888,Walpole,0
48356,MelbourneAirport,0
106236,AliceSprings,0
85925,Woomera,0
71192,GoldCoast,1
37719,Tuggeranong,1
97793,Perth,0
27022,WaggaWagga,0
17312,NorfolkIsland,0
48483,MelbourneAirport,0
71509,GoldCoast,1
879,Albury,0
21647,Sydney,0
75981,Adelaide,0
8942,CoffsHarbour,0
87503,Witchcliffe,0
37385,Tuggeranong,0
33829,Canberra,0
66563,Brisbane,0
80434,MountGambier,1
35891,Canberra,0
13405,NorahHead,0
13227,NorahHead,1
85750,Woomera,0
74196,Townsville,0
61729,Watsonia,0
90650,PearceRAAF,0
45629,Sale,0
58687,Portland,1
53859,Mildura,0
58153,Portland,0
100335,Hobart,0
38040,Tuggeranong,1
53942,Mildura,0
32946,Wollongong,1
19036,Richmond,0
53399,Mildura,0
99468,Walpole,0
61732,Watsonia,0
84580,Woomera,1
76826,Adelaide,0
63728,Dartmoor,0
107218,AliceSprings,0
82622,Nuriootpa,0
8358,CoffsHarbour,1
111116,Katherine,0
16138,NorfolkIsland,1
11188,Moree,0
72662,GoldCoast,0
50469,Melbourne,0
84387,Woomera,0
96756,Perth,1
53279,Mildura,0
9846,CoffsHarbour,1
61880,Dartmoor,0
42238,Bendigo,1
63560,Dartmoor,1
29473,Williamtown,0
98607,Walpole,1
79184,MountGambier,1
111613,Uluru,0
8173,CoffsHarbour,1
47550,MelbourneAirport,0
45972,Sale,0
35870,Canberra,0
54316,Mildura,0
15056,NorahHead,0
76689,Adelaide,0
1798,Albury,0
94639,PerthAirport,0
34273,Canberra,0
112870,Uluru,0
49768,Melbourne,0
41799,Bendigo,0
78100,Adelaide,0
29638,Williamtown,0
3629,BadgerysCreek,0
10591,Moree,1
64099,Dartmoor,1
58000,Portland,0
101339,Hobart,1
22046,Sydney,1
109241,Darwin,0
53685,Mildura,0
14292,NorahHead,0
79657,MountGambier,0
99396,Walpole,0
90083,PearceRAAF,0
104823,Launceston,0
77079,Adelaide,0
12344,Moree,0
17127,NorfolkIsland,0
25828,WaggaWagga,0
23514,SydneyAirport,0
27915,WaggaWagga,0
81887,Nuriootpa,0
67840,Cairns,1
26803,WaggaWagga,0
10373,Moree,0
95017,Perth,0
3353,BadgerysCreek,0
20072,Richmond,0
69790,Cairns,1
111677,Uluru,0
30269,Williamtown,0
98766,Walpole,0
62870,Dartmoor,1
56372,Portland,0
56507,Portland,0
43217,Bendigo,0
71841,GoldCoast,1
8685,CoffsHarbour,0
36210,Tuggeranong,0
40474,Ballarat,1
43048,Bendigo,0
23372,SydneyAirport,0
20804,Sydney,1
83952,Nuriootpa,1
46317,Sale,1
45569,Sale,0
37490,Tuggeranong,0
96021,Perth,0
87910,Witchcliffe,0
20983,Sydney,1
47106,MelbourneAirport,0
80646,MountGambier,0
47841,MelbourneAirport,0
20126,Richmond,0
428,Albury,0
38794,Ballarat,0
36797,Tuggeranong,0
109566,Darwin,1
60459,Watsonia,0
31913,Wollongong,0
110311,Darwin,0
28632,Williamtown,0
59232,Watsonia,0
32011,Wollongong,1
49936,Melbourne,1
17715,NorfolkIsland,1
68473,Cairns,0
103643,Launceston,0
14029,NorahHead,1
80672,MountGambier,1
12873,NorahHead,0
107341,AliceSprings,0
23366,SydneyAirport,0
79251,MountGambier,0
20956,Sydney,0
101289,Hobart,0
9451,CoffsHarbour,0
34895,Canberra,1
103965,Launceston,0
105193,AliceSprings,0
78881,MountGambier,0
21116,Sydney,0
43136,Bendigo,0
104231,Launceston,0
107990,Darwin,0
50698,Melbourne,0
2922,BadgerysCreek,0
14666,NorahHead,0
87151,Witchcliffe,0
29914,Williamtown,0
40546,Ballarat,1
25515,SydneyAirport,1
111496,Uluru,0
93381,PerthAirport,0
22298,Sydney,0
17710,NorfolkIsland,0
60034,Watsonia,0
79785,MountGambier,1
12741,NorahHead,0
78046,Adelaide,0
7523,Cobar,0
30389,Williamtown,0
53715,Mildura,0
99134,Walpole,0
50458,Melbourne,0
59792,Watsonia,0
112203,Uluru,0
88327,Witchcliffe,0
53022,Mildura,0
35753,Canberra,0
112454,Uluru,0
21758,Sydney,0
84040,Nuriootpa,1
14885,NorahHead,0
85153,Woomera,0
107551,AliceSprings,0
50496,Melbourne,0
31124,Wollongong,0
15316,NorahHead,1
5676,Cobar,0
37125,Tuggeranong,0
79558,MountGambier,0
27387,WaggaWagga,0
45933,Sale,0
13732,NorahHead,1
66649,Brisbane,0
61908,Dartmoor,1
57441,Portland,1
85654,Woomera,0
66579,Brisbane,0
63715,Dartmoor,0
4927,Cobar,0
82263,Nuriootpa,0
96684,Perth,0
55326,Nhil,0
61191,Watsonia,0
75659,Townsville,0
32198,Wollongong,1
22025,Sydney,0
16162,NorfolkIsland,0
67288,Cairns,0
10932,Moree,0
109848,Darwin,1
25976,WaggaWagga,0
64860,Brisbane,1
106613,AliceSprings,0
75672,Townsville,0
560,Albury,0
16435,NorfolkIsland,1
72184,GoldCoast,0
44674,Sale,0
46291,Sale,0
57212,Portland,1
42974,Bendigo,0
57746,Portland,1
29214,Williamtown,0
26138,WaggaWagga,0
74440,Townsville,0
69981,Cairns,0
4082,BadgerysCreek,1
64595,Brisbane,0
29468,Williamtown,0
42173,Bendigo,0
43371,Bendigo,0
50300,Melbourne,0
72287,GoldCoast,0
76920,Adelaide,0
111007,Katherine,0
87276,Witchcliffe,1
22359,Sydney,0
30865,Wollongong,0
86353,Woomera,0
38842,Ballarat,0
8243,CoffsHarbour,0
16638,NorfolkIsland,1
94906,Perth,0
71836,GoldCoast,0
73981,Townsville,0
9137,CoffsHarbour,0
97146,Perth,0
93206,PerthAirport,0
20065,Richmond,0
24155,SydneyAirport,0
110452,Darwin,0
82142,Nuriootpa,0
99819,Walpole,0
19867,Richmond,0
86434,Woomera,0
1211,Albury,0
39539,Ballarat,1
64127,Dartmoor,0
17437,NorfolkIsland,0
99392,Walpole,0
106381,AliceSprings,0
104347,Launceston,0
50459,Melbourne,0
10228,Moree,0
16369,NorfolkIsland,1
2816,BadgerysCreek,0
105230,AliceSprings,0
3897,BadgerysCreek,0
11666,Moree,0
62334,Dartmoor,1
88845,Witchcliffe,0
20485,Sydney,0
49028,MelbourneAirport,0
87160,Witchcliffe,0
38977,Ballarat,1
99878,Walpole,0
109783,Darwin,0
58550,Portland,0
48683,MelbourneAirport,0
17496,NorfolkIsland,1
19918,Richmond,1
86414,Woomera,0
39667,Ballarat,0
57667,Portland,0
49736,Melbourne,0
4179,BadgerysCreek,0
77214,Adelaide,0
8240,CoffsHarbour,0
108418,Darwin,0
101496,Hobart,0
43883,Bendigo,0
64586,Brisbane,0
52979,Mildura,1
97232,Perth,0
63743,Dartmoor,0
99084,Walpole,1
81380,MountGambier,0
59929,Watsonia,1
82473,Nuriootpa,0
84280,Woomera,0
80976,MountGambier,0
105347,AliceSprings,0
78376,Adelaide,0
78346,Adelaide,0
25925,WaggaWagga,0
48039,MelbourneAirport,1
29110,Williamtown,1
57529,Portland,0
97334,Perth,0
109439,Darwin,0
56753,Portland,0
20791,Sydney,0
80224,MountGambier,0
657,Albury,1
21120,Sydney,1
90130,PearceRAAF,0
86399,Woomera,0
24390,SydneyAirport,0
109627,Darwin,0
52352,Mildura,0
9557,CoffsHarbour,0
50767,Melbourne,1
65041,Brisbane,1
70873,GoldCoast,0
16572,NorfolkIsland,0
57368,Portland,1
90351,PearceRAAF,1
17821,NorfolkIsland,0
83613,Nuriootpa,0
59901,Watsonia,0
29419,Williamtown,0
82602,Nuriootpa,0
16931,NorfolkIsland,1
94113,PerthAirport,1
68894,Cairns,0
35979,Canberra,1
51543,Melbourne,1
66318,Brisbane,0
91731,PearceRAAF,1
99731,Walpole,1
77892,Adelaide,0
108520,Darwin,0
88932,Witchcliffe,0
8605,CoffsHarbour,1
39868,Ballarat,0
46954,MelbourneAirport,1
84998,Woomera,0
39164,Ballarat,0
2869,BadgerysCreek,0
76752,Adelaide,0
46254,Sale,1
95804,Perth,1
104456,Launceston,0
93969,PerthAirport,1
88602,Witchcliffe,0
112152,Uluru,0
13661,NorahHead,0
1668,Albury,1
25924,WaggaWagga,0
60997,Watsonia,0
21394,Sydney,0
55821,Nhil,0
79745,MountGambier,0
64394,Brisbane,0
9789,CoffsHarbour,0
68862,Cairns,0
71338,GoldCoast,0
104044,Launceston,1
46378,Sale,0
3342,BadgerysCreek,0
53482,Mildura,0
11296,Moree,1
76499,Adelaide,1
2106,Albury,0
96247,Perth,1
29298,Williamtown,0
83802,Nuriootpa,0
59997,Watsonia,0
83661,Nuriootpa,0
16230,NorfolkIsland,0
2264,Albury,0
26810,WaggaWagga,0
97268,Perth,0
107655,AliceSprings,0
61674,Watsonia,0
67186,Cairns,0
42341,Bendigo,0
72639,GoldCoast,0
86007,Woomera,0
12000,Moree,0
11628,Moree,1
61350,Watsonia,1
35683,Canberra,0
110373,Darwin,0
82559,Nuriootpa,1
43738,Bendigo,0
24156,SydneyAirport,1
97102,Perth,0
12491,Moree,0
78457,Adelaide,0
15172,NorahHead,0
77641,Adelaide,1
52777,Mildura,0
25524,SydneyAirport,1
63705,Dartmoor,1
95011,Perth,0
26910,WaggaWagga,0
63950,Dartmoor,1
79012,MountGambier,0
62031,Dartmoor,0
86895,Woomera,0
108432,Darwin,0
53479,Mildura,0
1900,Albury,0
11811,Moree,0
71683,GoldCoast,0
88430,Witchcliffe,1
25267,SydneyAirport,0
66949,Brisbane,0
24906,SydneyAirport,0
81658,Nuriootpa,1
60002,Watsonia,1
55599,Nhil,0
70858,GoldCoast,1
96846,Perth,0
28014,WaggaWagga,0
58184,Portland,0
40146,Ballarat,0
69279,Cairns,0
50370,Melbourne,0
105239,AliceSprings,0
53271,Mildura,0
16178,NorfolkIsland,1
106511,AliceSprings,0
93613,PerthAirport,0
39162,Ballarat,0
87865,Witchcliffe,0
18139,NorfolkIsland,1
73337,Townsville,0
982,Albury,0
103874,Launceston,0
1265,Albury,0
86839,Woomera,0
42124,Bendigo,1
45495,Sale,0
24321,SydneyAirport,1
102286,Hobart,0
52279,Mildura,0
63060,Dartmoor,1
22121,Sydney,0
106794,AliceSprings,0
19288,Richmond,1
6280,Cobar,1
64479,Brisbane,0
54412,Mildura,0
81873,Nuriootpa,0
92764,PerthAirport,0
11988,Moree,0
11152,Moree,0
97804,Perth,0
31661,Wollongong,1
59309,Watsonia,0
97591,Perth,0
69941,Cairns,1
98329,Walpole,1
64002,Dartmoor,1
97957,Walpole,1
95051,Perth,0
73982,Townsville,0
85859,Woomera,0
57953,Portland,1
43465,Bendigo,0
97459,Perth,1
105388,AliceSprings,0
64874,Brisbane,0
44609,Sale,1
87028,Woomera,0
67992,Cairns,0
26696,WaggaWagga,0
104534,Launceston,1
63004,Dartmoor,1
49816,Melbourne,0
61769,Watsonia,0
88407,Witchcliffe,0
97678,Perth,1
89312,Witchcliffe,0
83239,Nuriootpa,0
50895,Melbourne,0
52416,Mildura,1
69064,Cairns,0
58435,Portland,1
58807,Portland,1
52595,Mildura,0
61041,Watsonia,0
17422,NorfolkIsland,0
100791,Hobart,0
95987,Perth,0
72560,GoldCoast,0
82469,Nuriootpa,0
36307,Tuggeranong,0
49158,MelbourneAirport,1
102913,Hobart,0
7698,CoffsHarbour,1
108234,Darwin,1
48717,MelbourneAirport,0
94675,PerthAirport,0
54980,Nhil,1
25811,WaggaWagga,0
3642,BadgerysCreek,0
17187,NorfolkIsland,0
32662,Wollongong,0
15736,NorfolkIsland,0
95336,Perth,0
57981,Portland,0
86655,Woomera,0
33253,Wollongong,0
15725,NorfolkIsland,0
76419,Adelaide,0
28865,Williamtown,0
8498,CoffsHarbour,1
43098,Bendigo,0
21349,Sydney,0
27114,WaggaWagga,1
2,Albury,0
30331,Williamtown,1
6048,Cobar,0
63997,Dartmoor,0
19595,Richmond,0
47362,MelbourneAirport,0
924,Albury,0
97539,Perth,0
111275,Katherine,1
56164,Nhil,0
8064,CoffsHarbour,1
94728,PerthAirport,0
93013,PerthAirport,0
